id,cap,url,background
92124,A bathroom with a white toilet and a sink net to a shower.,http://images.cocodataset.org/val2017/000000092124.jpg,"['net', 'shower']"
92124,"There is a tub, a toilet, and a sink in the bathroom.",http://images.cocodataset.org/val2017/000000092124.jpg,['tub']
92124,"Small bathroom with a shower, sink, and toilet.  ",http://images.cocodataset.org/val2017/000000092124.jpg,['shower']
92124,A white bathroom with an orange shower curtain.,http://images.cocodataset.org/val2017/000000092124.jpg,"['curtain', 'orange', 'shower']"
92124,Bathroom with orange shower and mirror/cabinet curtains ,http://images.cocodataset.org/val2017/000000092124.jpg,"['curtain', 'orange', 'shower']"
368335,a brown horse is walking in between two cars,http://images.cocodataset.org/val2017/000000368335.jpg,[]
368335,A horse walks between cars in a parking lot.,http://images.cocodataset.org/val2017/000000368335.jpg,"['parking', 'lot', 'walk']"
368335,A horse walking between the parking spaces of two cars.,http://images.cocodataset.org/val2017/000000368335.jpg,"['parking', 'walking', 'space']"
368335,A horse is standing between two parked cars. ,http://images.cocodataset.org/val2017/000000368335.jpg,[]
368335,"From the rear, we see a horse standing between two cars parked in a parking lot.",http://images.cocodataset.org/val2017/000000368335.jpg,"['parking', 'lot', 'rear']"
457848,A line of parked motorcycles with the edges of image blurred.,http://images.cocodataset.org/val2017/000000457848.jpg,"['line', 'edge']"
457848,a bunch of parked motorcycles sit in it line ,http://images.cocodataset.org/val2017/000000457848.jpg,"['line', 'bunch']"
457848,a line of parked motorcycles some people and a flag,http://images.cocodataset.org/val2017/000000457848.jpg,"['flag', 'line']"
457848,A row of motorcycles posed on a floor next to a flag.,http://images.cocodataset.org/val2017/000000457848.jpg,"['flag', 'row', 'floor']"
457848,a line of motorcycles sitting in line ,http://images.cocodataset.org/val2017/000000457848.jpg,['line']
578792,A person is leaning low on their motorcycle on the tracks.,http://images.cocodataset.org/val2017/000000578792.jpg,['track']
578792,A person leaning down on a motorcycle as they ride on a track.,http://images.cocodataset.org/val2017/000000578792.jpg,['track']
578792,A man riding no a motorcycle down a race tracks.,http://images.cocodataset.org/val2017/000000578792.jpg,"['track', 'race']"
578792,A man is nearly sideways while racing a motorcycle around a track.,http://images.cocodataset.org/val2017/000000578792.jpg,['track']
578792,A man with a helmet is riding a motorcycle on it's side.,http://images.cocodataset.org/val2017/000000578792.jpg,"['side', 'helmet']"
2149,A large white bowl of many green apples. ,http://images.cocodataset.org/val2017/000000002149.jpg,[]
2149,A white bowl of green granny smith apples.,http://images.cocodataset.org/val2017/000000002149.jpg,"['granny', 'smith']"
2149,A white bowl filled with green Granny Smith apples.,http://images.cocodataset.org/val2017/000000002149.jpg,"['granny', 'smith']"
2149,A bowl filled with many shiny  green apples.,http://images.cocodataset.org/val2017/000000002149.jpg,[]
2149,A bowl full of fresh green apples are kept.,http://images.cocodataset.org/val2017/000000002149.jpg,[]
275749,A group of people standing in a room.,http://images.cocodataset.org/val2017/000000275749.jpg,['room']
275749,A lot of people that are in a room together.,http://images.cocodataset.org/val2017/000000275749.jpg,"['room', 'lot']"
275749,small gathering of people at a friends house for drinks,http://images.cocodataset.org/val2017/000000275749.jpg,"['gathering', 'house', 'drink']"
275749,A group of people are socializing with each other.,http://images.cocodataset.org/val2017/000000275749.jpg,[]
275749,Group of people standing around computer monitors. ,http://images.cocodataset.org/val2017/000000275749.jpg,"['monitor', 'computer']"
192871,A glass bowl filled with oranges on a table.,http://images.cocodataset.org/val2017/000000192871.jpg,"['table', 'glass']"
192871,A close up of oranges and apples in a bowl.,http://images.cocodataset.org/val2017/000000192871.jpg,[]
192871,A glass bowl has oranges and apples in it.,http://images.cocodataset.org/val2017/000000192871.jpg,['glass']
192871,A glass bowl full of oranges and apples.,http://images.cocodataset.org/val2017/000000192871.jpg,['glass']
192871,One apple and several oranges sit in a bowl.,http://images.cocodataset.org/val2017/000000192871.jpg,[]
468925,"a plate with bacon, eggs and hamburger topped with bananas",http://images.cocodataset.org/val2017/000000468925.jpg,"['bacon', 'egg', 'plate']"
468925,"A plate of chicken fried steak with bananas on top, eggs and bacon.",http://images.cocodataset.org/val2017/000000468925.jpg,"['chicken', 'bacon', 'egg', 'plate', 'steak']"
468925,banana pieces placed on beacon and sausage on a white plate,http://images.cocodataset.org/val2017/000000468925.jpg,"['plate', 'beacon', 'sausage']"
468925,"French bread on a plate with eggs, bacon and banana slices atop the bread.",http://images.cocodataset.org/val2017/000000468925.jpg,"['bacon', 'egg', 'slice', 'plate', 'bread']"
468925,A plate with meat and bananas on top ,http://images.cocodataset.org/val2017/000000468925.jpg,"['meat', 'plate', 'top']"
276284,A motorcycle is parked in a parking lot.,http://images.cocodataset.org/val2017/000000276284.jpg,"['parking', 'lot']"
276284,A lone motorcycle parked in parking space at night.,http://images.cocodataset.org/val2017/000000276284.jpg,"['night', 'space', 'lone']"
276284,a motorcycle in a parking lot with a sky background,http://images.cocodataset.org/val2017/000000276284.jpg,"['parking', 'background', 'sky', 'lot']"
276284,A motorcycle in a parking lot at night.,http://images.cocodataset.org/val2017/000000276284.jpg,"['parking', 'lot', 'night']"
276284,A lone motorcycle is parked in the lighted parking lot.,http://images.cocodataset.org/val2017/000000276284.jpg,"['parking', 'lot', 'lone']"
85376,A single green motorcycle Ina full parking lot,http://images.cocodataset.org/val2017/000000085376.jpg,"['parking', 'ina', 'lot']"
85376,A green motorcycle is in a large parking lot.,http://images.cocodataset.org/val2017/000000085376.jpg,"['parking', 'lot']"
85376,two green and black motorcycles parked and some cars,http://images.cocodataset.org/val2017/000000085376.jpg,[]
85376,A green sports motorcycle parked by a pole in a car lot.,http://images.cocodataset.org/val2017/000000085376.jpg,"['pole', 'lot']"
85376,A motorcycle sits in a parking lot with other cars.,http://images.cocodataset.org/val2017/000000085376.jpg,"['parking', 'lot']"
196185,A jetliner taking off from an airport runway.,http://images.cocodataset.org/val2017/000000196185.jpg,"['airport', 'jetliner', 'runway']"
196185,Plane taking off the runway with it's landing gears still out.,http://images.cocodataset.org/val2017/000000196185.jpg,"['gear', 'runway']"
196185,A jet airplane taking off from a runway.,http://images.cocodataset.org/val2017/000000196185.jpg,['runway']
196185,A large airplane is ascending from the runway.,http://images.cocodataset.org/val2017/000000196185.jpg,['runway']
196185,A passenger jet airline taking off from the runway.,http://images.cocodataset.org/val2017/000000196185.jpg,"['passenger', 'runway', 'airline']"
71711,A large airplane museum with old war planes.,http://images.cocodataset.org/val2017/000000071711.jpg,"['war', 'museum']"
71711,A group of old planes on display in a museum,http://images.cocodataset.org/val2017/000000071711.jpg,"['museum', 'display']"
71711,An indoor museum exhibit features several old planes. ,http://images.cocodataset.org/val2017/000000071711.jpg,"['museum', 'exhibit']"
71711,An air hanger with two world war two airplanes parked next to each other.,http://images.cocodataset.org/val2017/000000071711.jpg,"['hanger', 'air', 'war']"
71711,A group of people walk around old planes in a hanger.,http://images.cocodataset.org/val2017/000000071711.jpg,['hanger']
423798,A street at night is lit up by streetlights.,http://images.cocodataset.org/val2017/000000423798.jpg,"['night', 'street', 'streetlight']"
423798,A motion blur street scene with the car lights streaking.,http://images.cocodataset.org/val2017/000000423798.jpg,"['street', 'motion', 'scene', 'blur', 'car', 'light']"
423798,"An empty street at night with bright lights shining from the light poles, and one very bight light reflecting off the pavement.",http://images.cocodataset.org/val2017/000000423798.jpg,"['pavement', 'street', 'night', 'light', 'pole']"
423798,Beams of light coming off of different objects on a city street. ,http://images.cocodataset.org/val2017/000000423798.jpg,"['object', 'street', 'city', 'beam']"
423798,The head beams from the vehicle can be seen clearly as the vehicle makes it's way up the street under the street lights.,http://images.cocodataset.org/val2017/000000423798.jpg,"['street', 'head', 'way', 'beam', 'light', 'vehicle']"
288584,A person dressed as a giraffe carrying a bullhorn.,http://images.cocodataset.org/val2017/000000288584.jpg,"['giraffe', 'bullhorn']"
288584,A group of people collect around a giraffe head. ,http://images.cocodataset.org/val2017/000000288584.jpg,['giraffe']
288584,A person in a giraffe costume in a crowd of people.,http://images.cocodataset.org/val2017/000000288584.jpg,"['giraffe', 'costume', 'crowd']"
288584,Somebody wearing a giraffe costume greets people at a park.,http://images.cocodataset.org/val2017/000000288584.jpg,"['giraffe', 'greets', 'park']"
288584,A person with a giraffe costume greets people coming through the gate.,http://images.cocodataset.org/val2017/000000288584.jpg,"['giraffe', 'greets', 'gate']"
98716,Elderly man sitting on a bench facing the beach. ,http://images.cocodataset.org/val2017/000000098716.jpg,['beach']
98716,A man is sitting in a bench overlooking a lake.,http://images.cocodataset.org/val2017/000000098716.jpg,['lake']
98716,A man sitting on a bench with a view of the ocean behind him.,http://images.cocodataset.org/val2017/000000098716.jpg,"['view', 'ocean']"
98716,A man lounges on a bench watching the ocean.,http://images.cocodataset.org/val2017/000000098716.jpg,['ocean']
98716,a person sitting on a bench  with a view of a body of water,http://images.cocodataset.org/val2017/000000098716.jpg,"['view', 'water', 'body']"
66561,Couple of sheep relaxing in a fielder brown,http://images.cocodataset.org/val2017/000000066561.jpg,"['fielder', 'couple', 'relaxing', 'brown']"
66561,a couple of sheep are in a grassy field,http://images.cocodataset.org/val2017/000000066561.jpg,"['field', 'couple']"
66561,A view of a baby goat standing and a mother goat sitting in a field.,http://images.cocodataset.org/val2017/000000066561.jpg,"['view', 'mother', 'field', 'standing']"
66561,A large white sheep laying next to a baby sheep.,http://images.cocodataset.org/val2017/000000066561.jpg,[]
66561,A small black goat sits next to a white large goat.,http://images.cocodataset.org/val2017/000000066561.jpg,['sits']
217060,The airplane is flying near a cloud in the sky. ,http://images.cocodataset.org/val2017/000000217060.jpg,"['sky', 'cloud']"
217060,A prop plane is flying through the sky.,http://images.cocodataset.org/val2017/000000217060.jpg,"['prop', 'sky']"
217060,a small air plane flying in the sky,http://images.cocodataset.org/val2017/000000217060.jpg,"['air', 'sky']"
217060,a airplane that is flying through the sky,http://images.cocodataset.org/val2017/000000217060.jpg,['sky']
217060,A propeller plane that is flying in the air.,http://images.cocodataset.org/val2017/000000217060.jpg,"['air', 'propeller']"
531707,A group of people sitting on a wooden bench next to a  field.,http://images.cocodataset.org/val2017/000000531707.jpg,['field']
531707,a group of old people sitting on a bench talking ,http://images.cocodataset.org/val2017/000000531707.jpg,[]
531707,Four older men sitting on a wooden bench.,http://images.cocodataset.org/val2017/000000531707.jpg,[]
531707,A black and white photo of four elderly people sitting in a bench overlooking the ocean.,http://images.cocodataset.org/val2017/000000531707.jpg,"['photo', 'ocean']"
531707,A group of four elders sit on a park bench in front of the ocean.,http://images.cocodataset.org/val2017/000000531707.jpg,"['front', 'park', 'elder', 'ocean']"
569030,A woman is standing at a crosswalk at a traffic intersection.,http://images.cocodataset.org/val2017/000000569030.jpg,"['traffic', 'crosswalk', 'intersection']"
569030,Girl sitting on a bench next to a fire hydrant that is being used.,http://images.cocodataset.org/val2017/000000569030.jpg,"['fire', 'hydrant']"
569030,A city crosswalk has a leaky fire hydrant on the street.,http://images.cocodataset.org/val2017/000000569030.jpg,"['fire', 'street', 'city', 'crosswalk', 'hydrant']"
569030,a hose hooked up to a fire hydrant on a busy street,http://images.cocodataset.org/val2017/000000569030.jpg,"['hose', 'fire', 'street', 'hydrant']"
569030,A fire hydrant in a city has a hose attached. ,http://images.cocodataset.org/val2017/000000569030.jpg,"['hose', 'fire', 'city', 'hydrant']"
94871,A group of people standing around sheep on a field.,http://images.cocodataset.org/val2017/000000094871.jpg,['field']
94871,People standing next to sheep and feeding them.,http://images.cocodataset.org/val2017/000000094871.jpg,[]
94871,A crowd of people by the steps feed sheep.,http://images.cocodataset.org/val2017/000000094871.jpg,"['crowd', 'step']"
94871,a couple of men feed some sheep ,http://images.cocodataset.org/val2017/000000094871.jpg,['couple']
94871,a number of people standing near a number of sheep ,http://images.cocodataset.org/val2017/000000094871.jpg,['number']
15746,A fire hydrant is standing amid some grass.,http://images.cocodataset.org/val2017/000000015746.jpg,"['fire', 'hydrant', 'grass']"
15746,A red and black fire hydrant is positioned in front of a dwelling.,http://images.cocodataset.org/val2017/000000015746.jpg,"['fire', 'front', 'hydrant']"
15746,A fire hydrant in front of a house with overgrown grass,http://images.cocodataset.org/val2017/000000015746.jpg,"['fire', 'house', 'hydrant', 'grass', 'front']"
15746,A picture of a fire hydrant in the grass.,http://images.cocodataset.org/val2017/000000015746.jpg,"['fire', 'picture', 'hydrant', 'grass']"
15746,The fire hydrant in the green grass is red.,http://images.cocodataset.org/val2017/000000015746.jpg,"['fire', 'hydrant', 'grass']"
390301,A white and green rusted fire hydrant spewing out frozen water.,http://images.cocodataset.org/val2017/000000390301.jpg,"['fire', 'water', 'hydrant']"
390301,A water hydrant is that frozen with nothing on it. ,http://images.cocodataset.org/val2017/000000390301.jpg,"['nothing', 'water', 'hydrant']"
390301,Broken fire hydrant has ice hanging out of it.,http://images.cocodataset.org/val2017/000000390301.jpg,"['fire', 'hydrant']"
390301,A fire hydrant has frozen and is covered in icicles.,http://images.cocodataset.org/val2017/000000390301.jpg,"['fire', 'hydrant', 'icicle']"
390301,A fire hydrant with frozen water coming out of it.,http://images.cocodataset.org/val2017/000000390301.jpg,"['fire', 'water', 'hydrant']"
39484,A variety of cars on a street with buildings.,http://images.cocodataset.org/val2017/000000039484.jpg,"['variety', 'street', 'building']"
39484,A variety of shops and stores on a busy city street.,http://images.cocodataset.org/val2017/000000039484.jpg,"['store', 'shop', 'street', 'city', 'variety']"
39484,A busy street crammed with businesses and parked cars.,http://images.cocodataset.org/val2017/000000039484.jpg,['street']
39484,A street full of cars that are driving and parked and a group of people sitting outside eating.,http://images.cocodataset.org/val2017/000000039484.jpg,['street']
39484,A city has colorful buildings and signs among cars.,http://images.cocodataset.org/val2017/000000039484.jpg,"['building', 'sign', 'city']"
273617,a street light is on at the top of a hilll,http://images.cocodataset.org/val2017/000000273617.jpg,"['light', 'top', 'street', 'hilll']"
273617,"An intersection with a street sign, traffic sign and a street light. ",http://images.cocodataset.org/val2017/000000273617.jpg,"['street', 'sign', 'light', 'traffic', 'intersection']"
273617,A stop sign and lighted lamp post along a street at dusk.,http://images.cocodataset.org/val2017/000000273617.jpg,"['post', 'sign', 'dusk', 'street']"
273617,A city street at dusk with a street light that is on and a stop sign across the street.,http://images.cocodataset.org/val2017/000000273617.jpg,"['street', 'city', 'dusk', 'sign', 'light']"
273617,A light shining on the street at night time,http://images.cocodataset.org/val2017/000000273617.jpg,"['night', 'street', 'time']"
288685,a sheep in a field with a dog and people watching ,http://images.cocodataset.org/val2017/000000288685.jpg,['field']
288685,A group of sheep are being herded by a dog as people watch.,http://images.cocodataset.org/val2017/000000288685.jpg,[]
288685,Many people watch a man and dog herd sheep.,http://images.cocodataset.org/val2017/000000288685.jpg,['herd']
288685,A dog is herding sheep in a field.,http://images.cocodataset.org/val2017/000000288685.jpg,['field']
288685,A man standing next to a herd of white sheep.,http://images.cocodataset.org/val2017/000000288685.jpg,['herd']
76261,Two birds flying in a gray sky next to a mountain.,http://images.cocodataset.org/val2017/000000076261.jpg,"['sky', 'mountain']"
76261,Two birds are in flight in front of some mountains. ,http://images.cocodataset.org/val2017/000000076261.jpg,"['front', 'mountain', 'flight']"
76261,two birds fly in the sky over mountains,http://images.cocodataset.org/val2017/000000076261.jpg,"['sky', 'mountain']"
76261,two birds flying by in front of a mountain ,http://images.cocodataset.org/val2017/000000076261.jpg,"['front', 'mountain']"
76261,Two birds fly through the clouds over a mountain.,http://images.cocodataset.org/val2017/000000076261.jpg,"['cloud', 'mountain']"
176847,Black birds picking berries out of the tree,http://images.cocodataset.org/val2017/000000176847.jpg,"['tree', 'berry']"
176847,there is a black bird sitting in a berry tree,http://images.cocodataset.org/val2017/000000176847.jpg,"['tree', 'berry']"
176847,A black bird on top of berry branches,http://images.cocodataset.org/val2017/000000176847.jpg,"['top', 'branch', 'berry']"
176847,The bird is eating berries from the tree.,http://images.cocodataset.org/val2017/000000176847.jpg,"['tree', 'berry']"
176847,A black bird is eating a berry from a bush.,http://images.cocodataset.org/val2017/000000176847.jpg,"['bush', 'berry']"
494863,A train next to another train next to a car.,http://images.cocodataset.org/val2017/000000494863.jpg,['car']
494863,A brown train next to a large mountain.,http://images.cocodataset.org/val2017/000000494863.jpg,['mountain']
494863,A train on the train tracks in the daytime.,http://images.cocodataset.org/val2017/000000494863.jpg,"['track', 'daytime']"
494863,A brown train parked next to the road.,http://images.cocodataset.org/val2017/000000494863.jpg,['road']
494863,A brick red train is passing by a tree filled mountain.,http://images.cocodataset.org/val2017/000000494863.jpg,"['brick', 'tree', 'mountain']"
307598,"a yellow and green train, at stop lights.",http://images.cocodataset.org/val2017/000000307598.jpg,['light']
307598,A commuter train that is in the train yard and is parked. ,http://images.cocodataset.org/val2017/000000307598.jpg,"['yard', 'commuter']"
307598,A yellow and green train traveling under signals.,http://images.cocodataset.org/val2017/000000307598.jpg,['signal']
307598,A green and yellow train is driving on the track.,http://images.cocodataset.org/val2017/000000307598.jpg,['track']
307598,A yellow and green train is coming down the track.,http://images.cocodataset.org/val2017/000000307598.jpg,['track']
505942,Two people have a conversation at an intersection,http://images.cocodataset.org/val2017/000000505942.jpg,"['intersection', 'conversation']"
505942,A black and white photo of a street sign with an arrow on it,http://images.cocodataset.org/val2017/000000505942.jpg,"['arrow', 'photo', 'sign', 'street']"
505942,Three people stand near a street sign and a traffic light.,http://images.cocodataset.org/val2017/000000505942.jpg,"['light', 'traffic', 'street', 'sign']"
505942,A sign with an arrow point upwards is seen on a street. ,http://images.cocodataset.org/val2017/000000505942.jpg,"['street', 'upwards', 'sign', 'point']"
505942,A black and white perspective on of a street sign and a traffic light and a group of people on a street corner talking.,http://images.cocodataset.org/val2017/000000505942.jpg,"['corner', 'street', 'perspective', 'sign', 'light', 'traffic']"
309173,there is a red stop sign on this street,http://images.cocodataset.org/val2017/000000309173.jpg,"['stop', 'sign', 'street']"
309173,A stop sign in the middle of a city.,http://images.cocodataset.org/val2017/000000309173.jpg,"['middle', 'sign', 'city']"
309173,A stop sign on a pole on a street corner.,http://images.cocodataset.org/val2017/000000309173.jpg,"['corner', 'pole', 'sign', 'street']"
309173,Red stop sign sitting on a pole in the middle of city street. ,http://images.cocodataset.org/val2017/000000309173.jpg,"['stop', 'street', 'city', 'middle', 'sign', 'pole']"
309173,A red and white traffic sign attached to a pole in a city.,http://images.cocodataset.org/val2017/000000309173.jpg,"['pole', 'traffic', 'sign', 'city']"
304365,A large long train on a steel track.,http://images.cocodataset.org/val2017/000000304365.jpg,"['track', 'steel']"
304365,A commuter train traveling down the tracks into the next station.,http://images.cocodataset.org/val2017/000000304365.jpg,"['track', 'station', 'commuter']"
304365,A train at a rest in a small train station,http://images.cocodataset.org/val2017/000000304365.jpg,"['rest', 'station']"
304365,A blue and yellow train is parked on the tracks.,http://images.cocodataset.org/val2017/000000304365.jpg,"['track', 'blue']"
304365,this is a train station waiting for a passenger,http://images.cocodataset.org/val2017/000000304365.jpg,"['passenger', 'station']"
14473,a red and black train is coming down the tracks,http://images.cocodataset.org/val2017/000000014473.jpg,['track']
14473,"A high speed train in movement, with workers.",http://images.cocodataset.org/val2017/000000014473.jpg,"['speed', 'movement']"
14473,A train speeding down tracks through a rural field.,http://images.cocodataset.org/val2017/000000014473.jpg,"['field', 'track']"
14473,A very nice looking toy train and some workers on the tracks.,http://images.cocodataset.org/val2017/000000014473.jpg,"['toy', 'track']"
14473,A red and black train is traveling down the tracks. ,http://images.cocodataset.org/val2017/000000014473.jpg,['track']
396338,A couple of cars on a city street.,http://images.cocodataset.org/val2017/000000396338.jpg,"['couple', 'street', 'city']"
396338,A couple of cars driving down a street next to a truck.,http://images.cocodataset.org/val2017/000000396338.jpg,"['couple', 'street']"
396338,A street scene with vehicles after a rain ,http://images.cocodataset.org/val2017/000000396338.jpg,"['scene', 'vehicle', 'street', 'rain']"
396338,Three men are walking near passing trucks and cars.,http://images.cocodataset.org/val2017/000000396338.jpg,[]
396338,Men in white outfits are near very old cars.,http://images.cocodataset.org/val2017/000000396338.jpg,['outfit']
416330,The cat is laying down squashing one side of its face.,http://images.cocodataset.org/val2017/000000416330.jpg,['side']
416330,A black and white cat lies on a bed and relaxes,http://images.cocodataset.org/val2017/000000416330.jpg,['relaxes']
416330,A black and white cat is lazily laying around.,http://images.cocodataset.org/val2017/000000416330.jpg,[]
416330,A closeup of a black and white cat with one eye open. ,http://images.cocodataset.org/val2017/000000416330.jpg,"['eye', 'closeup']"
416330,A photo of a cat laying down on a blanket.,http://images.cocodataset.org/val2017/000000416330.jpg,"['photo', 'blanket']"
14831,A brown and white animal laying on top of a bed.,http://images.cocodataset.org/val2017/000000014831.jpg,"['top', 'animal', 'brown']"
14831,White and orange fur lays on a white blanket.,http://images.cocodataset.org/val2017/000000014831.jpg,"['fur', 'blanket', 'orange']"
14831,Close up of some fuzzy animal laying on the bed,http://images.cocodataset.org/val2017/000000014831.jpg,[]
14831,White and grey cat laying down on a white sheet.,http://images.cocodataset.org/val2017/000000014831.jpg,['sheet']
14831,An up close photo of animals fur while laying on a blanket,http://images.cocodataset.org/val2017/000000014831.jpg,"['photo', 'animal', 'blanket']"
572408,A cow standing in a field with a smaller cow.,http://images.cocodataset.org/val2017/000000572408.jpg,"['field', 'standing']"
572408,A calf laying in front of a cow.,http://images.cocodataset.org/val2017/000000572408.jpg,"['laying', 'calf', 'front']"
572408,Long haired cattle in a field with calf.,http://images.cocodataset.org/val2017/000000572408.jpg,"['field', 'calf']"
572408,A long horn bull standing next to a  sheep on a grass covered field.,http://images.cocodataset.org/val2017/000000572408.jpg,"['field', 'grass']"
572408,A bull standing over a calf in a large open pasture.,http://images.cocodataset.org/val2017/000000572408.jpg,"['calf', 'standing', 'pasture']"
125806,Two black cows facing each other with woods behind them.,http://images.cocodataset.org/val2017/000000125806.jpg,['wood']
125806,A cow and another playing next to a tree.,http://images.cocodataset.org/val2017/000000125806.jpg,['tree']
125806,a couple of  black cows in the woods,http://images.cocodataset.org/val2017/000000125806.jpg,"['wood', 'couple']"
125806,one black cow sniffing another black cows head,http://images.cocodataset.org/val2017/000000125806.jpg,[]
125806,A couple of black cows standing next to a tree.,http://images.cocodataset.org/val2017/000000125806.jpg,"['couple', 'tree']"
90062,A black and white cow stands in a paddock with firewood in the background.,http://images.cocodataset.org/val2017/000000090062.jpg,"['background', 'paddock', 'stand', 'firewood']"
90062,A black and white cow with horns in front of a woodpile.,http://images.cocodataset.org/val2017/000000090062.jpg,"['woodpile', 'front', 'horn']"
90062,A cow is standing next to chopped wood looking at the camera.,http://images.cocodataset.org/val2017/000000090062.jpg,"['wood', 'camera']"
90062,A cow with a bell around its neck standing near a wood pile.,http://images.cocodataset.org/val2017/000000090062.jpg,"['neck', 'bell', 'wood', 'pile', 'standing']"
90062,A black and white cow is standing by a wood pile.,http://images.cocodataset.org/val2017/000000090062.jpg,"['wood', 'pile']"
512648,A brown cow under a tree in a grassy area.,http://images.cocodataset.org/val2017/000000512648.jpg,"['area', 'tree']"
512648,Cow standing under the only tree to catch some shade,http://images.cocodataset.org/val2017/000000512648.jpg,"['shade', 'tree']"
512648,a cow in a field standing in the shade of a tree,http://images.cocodataset.org/val2017/000000512648.jpg,"['field', 'shade', 'tree', 'standing']"
512648,A cow is standing underneath a leaning tree.,http://images.cocodataset.org/val2017/000000512648.jpg,"['leaning', 'tree']"
512648,a brown cow is standing under a green tree,http://images.cocodataset.org/val2017/000000512648.jpg,['tree']
505573,A dog wears a tie while on the steps,http://images.cocodataset.org/val2017/000000505573.jpg,['step']
505573,a dog sits on a step perking its ears up,http://images.cocodataset.org/val2017/000000505573.jpg,"['ear', 'step']"
505573,The dog is curious about what is behind the camera.,http://images.cocodataset.org/val2017/000000505573.jpg,['camera']
505573,A dog wearing a red tie and standing on a pair of stairs,http://images.cocodataset.org/val2017/000000505573.jpg,"['stair', 'pair']"
505573,A dog sitting on top of stairs.] with a red bow tie.,http://images.cocodataset.org/val2017/000000505573.jpg,"['top', 'stair', 'bow']"
160772,A boat on the water with a lighthouse in the background. ,http://images.cocodataset.org/val2017/000000160772.jpg,"['background', 'water', 'lighthouse']"
160772,A boat is traveling on rough waters in the ocean.,http://images.cocodataset.org/val2017/000000160772.jpg,"['water', 'ocean']"
160772,A large boat in the water just in front of a light house,http://images.cocodataset.org/val2017/000000160772.jpg,"['front', 'water', 'house']"
160772,A large boat is making waves towards the camera.,http://images.cocodataset.org/val2017/000000160772.jpg,['camera']
160772,A ship is sailing across an ocean filled with waves.,http://images.cocodataset.org/val2017/000000160772.jpg,"['ship', 'ocean']"
88250,Two elephants with their trunks attached to each other,http://images.cocodataset.org/val2017/000000088250.jpg,['trunk']
88250,two elephants holding their trunks together like they were hugging ,http://images.cocodataset.org/val2017/000000088250.jpg,['trunk']
88250,Two elephants locking noses on a dirt surface.,http://images.cocodataset.org/val2017/000000088250.jpg,"['dirt', 'nose', 'surface']"
88250,A couple of baby elephants snugging trunks while standing on a  dirt field..,http://images.cocodataset.org/val2017/000000088250.jpg,"['trunk', 'dirt', 'couple', 'field']"
88250,these two elephants look like they are fighting ,http://images.cocodataset.org/val2017/000000088250.jpg,[]
441543,A group of people with one person holding up a huge different color umbrella. ,http://images.cocodataset.org/val2017/000000441543.jpg,['color']
441543,A woman with a large umbrella in a busy square. ,http://images.cocodataset.org/val2017/000000441543.jpg,['square']
441543,A beautiful red haired woman holding a colorful umbrella.,http://images.cocodataset.org/val2017/000000441543.jpg,[]
441543,A woman holding a multiple colored umbrella in a crowd of people.,http://images.cocodataset.org/val2017/000000441543.jpg,"['crowd', 'multiple']"
441543,A group of people on a bust street area with one person holding a multicolored umbrella over head.,http://images.cocodataset.org/val2017/000000441543.jpg,"['street', 'area', 'head']"
293300,Two large elephants standing next to a wire fence.,http://images.cocodataset.org/val2017/000000293300.jpg,"['wire', 'fence']"
293300,two elephants in a encloseur at a zoo,http://images.cocodataset.org/val2017/000000293300.jpg,"['zoo', 'encloseur']"
293300,THERE ARE ELEPHANTS BEHIND A FENCE AT A ZOO,http://images.cocodataset.org/val2017/000000293300.jpg,"['zoo', 'fence']"
293300,A man watching two elephants behind a wire fence.,http://images.cocodataset.org/val2017/000000293300.jpg,"['wire', 'fence']"
293300,Looking up at elephants in an enclosure at the zoo,http://images.cocodataset.org/val2017/000000293300.jpg,"['zoo', 'enclosure']"
511398,A small dog on a harness laying on top of a sandy beach.,http://images.cocodataset.org/val2017/000000511398.jpg,"['beach', 'top', 'harness']"
511398,A dog with a harness is laying on a rug on the floor.,http://images.cocodataset.org/val2017/000000511398.jpg,"['rug', 'floor', 'harness']"
511398,A dog sleeping in the sand next to a beach mat.,http://images.cocodataset.org/val2017/000000511398.jpg,"['mat', 'beach', 'sand', 'sleeping']"
511398,a close up of a dog laying in sand near a mat,http://images.cocodataset.org/val2017/000000511398.jpg,"['laying', 'mat', 'sand']"
511398,A multi-colored black dog laying on top of the sand.,http://images.cocodataset.org/val2017/000000511398.jpg,"['top', 'sand']"
93965,Two zebras made of Lego stand in a field.,http://images.cocodataset.org/val2017/000000093965.jpg,"['field', 'stand']"
93965,"Two zebras, one grazing and one staring straight ahead in a grassy field",http://images.cocodataset.org/val2017/000000093965.jpg,"['grazing', 'staring', 'field']"
93965,Two zebra standing on top of a grass covered field.,http://images.cocodataset.org/val2017/000000093965.jpg,"['field', 'top', 'grass']"
93965,Two zebras are in a field and one is eating the grass. ,http://images.cocodataset.org/val2017/000000093965.jpg,"['field', 'grass']"
93965,Two fake zebras are composed of materials and placed on grass. ,http://images.cocodataset.org/val2017/000000093965.jpg,"['material', 'grass']"
163290,A giraffe standing next to a zebra on a field.,http://images.cocodataset.org/val2017/000000163290.jpg,['field']
163290,The giraffe and the zebra are sharing a feeding area.,http://images.cocodataset.org/val2017/000000163290.jpg,['area']
